Order Date,Sales,Profit,Quantity,Discount,Month
2017-06-01,27.744,10.0572,6,0.2,6
2017-06-01,158.376,-34.3148,4,0.4,6
2017-06-01,3.798,-2.6586,2,0.7,6
2017-06-01,27.744,10.0572,6,0.2,6
2017-06-01,158.376,-34.3148,4,0.4,6
2017-11-20,27.58,11.5836,2,0.0,11
2016-12-23,5.553,-4.0722,3,0.7,12
2017-09-29,243.92,-54.882,5,0.2,9
2016-11-07,14.96,0.2992,4,0.0,11
2014-04-04,7.184,2.245,2,0.2,4
2015-07-23,10.512,3.6792,3,0.2,7
2014-06-25,263.96,19.797,5,0.2,6
2014-06-25,71.632,17.908,11,0.2,6
2014-06-25,9.328,0.8162,1,0.2,6
2014-06-25,263.96,19.797,5,0.2,6
2014-06-25,71.632,17.908,11,0.2,6
2014-06-25,9.328,0.8162,1,0.2,6
2014-06-25,263.96,19.797,5,0.2,6
2014-06-25,71.632,17.908,11,0.2,6
2014-06-25,9.328,0.8162,1,0.2,6
2014-09-08,5.88,2.646,2,0.0,9
2014-09-08,975.92,121.99,5,0.2,9
2014-09-08,303.84,91.152,8,0.0,9
2014-09-08,485.88,19.4352,6,0.0,9
2014-09-08,5.88,2.646,2,0.0,9
2014-09-08,975.92,121.99,5,0.2,9
2014-09-08,303.84,91.152,8,0.0,9
2014-09-08,485.88,19.4352,6,0.0,9
2014-09-08,5.88,2.646,2,0.0,9
2014-09-08,975.92,121.99,5,0.2,9
2014-09-08,303.84,91.152,8,0.0,9
2014-09-08,485.88,19.4352,6,0.0,9
2014-09-08,5.88,2.646,2,0.0,9
2014-09-08,975.92,121.99,5,0.2,9
2014-09-08,303.84,91.152,8,0.0,9
2014-09-08,485.88,19.4352,6,0.0,9
2014-12-12,12.54,4.5144,3,0.0,12
2014-12-12,8.94,0.6258,3,0.0,12
2014-12-12,9.24,4.4352,3,0.0,12
2014-12-12,12.54,4.5144,3,0.0,12
2014-12-12,8.94,0.6258,3,0.0,12
2014-12-12,9.24,4.4352,3,0.0,12
2014-12-12,12.54,4.5144,3,0.0,12
2014-12-12,8.94,0.6258,3,0.0,12
2014-12-12,9.24,4.4352,3,0.0,12
2015-01-13,70.008,24.5028,3,0.2,1
2015-01-13,77.6,38.024,4,0.0,1
2015-01-13,464.85,92.97,9,0.0,1
2015-01-13,70.008,24.5028,3,0.2,1
2015-01-13,77.6,38.024,4,0.0,1
2015-01-13,464.85,92.97,9,0.0,1
2015-01-13,70.008,24.5028,3,0.2,1
2015-01-13,77.6,38.024,4,0.0,1
2015-01-13,464.85,92.97,9,0.0,1
2017-12-15,10.192,1.0192,7,0.2,12
2016-12-18,1793.98,843.1706,2,0.0,12
2014-04-11,758.352,265.4232,6,0.2,4
2016-11-10,20.368,7.3834,1,0.2,11
2016-11-10,49.848,16.8237,3,0.2,11
2016-11-10,20.368,7.3834,1,0.2,11
2016-11-10,49.848,16.8237,3,0.2,11
2017-06-26,239.97,67.1916,3,0.0,6
2017-11-13,2404.704,150.294,6,0.2,11
2017-11-13,563.024,190.0206,11,0.2,11
2017-11-13,344.91,10.3473,3,0.0,11
2017-11-13,8.64,4.2336,3,0.0,11
2017-11-13,2404.704,150.294,6,0.2,11
2017-11-13,563.024,190.0206,11,0.2,11
2017-11-13,344.91,10.3473,3,0.0,11
2017-11-13,8.64,4.2336,3,0.0,11
2017-11-13,2404.704,150.294,6,0.2,11
2017-11-13,563.024,190.0206,11,0.2,11
2017-11-13,344.91,10.3473,3,0.0,11
2017-11-13,8.64,4.2336,3,0.0,11
2017-11-13,2404.704,150.294,6,0.2,11
2017-11-13,563.024,190.0206,11,0.2,11
2017-11-13,344.91,10.3473,3,0.0,11
2017-11-13,8.64,4.2336,3,0.0,11
2017-11-24,89.988,-14.998,2,0.4,11
2017-11-24,229.544,83.2097,7,0.2,11
2017-11-24,89.988,-14.998,2,0.4,11
2017-11-24,229.544,83.2097,7,0.2,11
2017-05-23,1.824,0.6156,2,0.2,5
2017-05-23,18.32,-46.716,5,0.8,5
2017-05-23,48.816,-11.5938,3,0.2,5
2017-05-23,1.188,-1.9602,1,0.8,5
2017-05-23,1.824,0.6156,2,0.2,5
2017-05-23,18.32,-46.716,5,0.8,5
2017-05-23,48.816,-11.5938,3,0.2,5
2017-05-23,1.188,-1.9602,1,0.8,5
2017-05-23,1.824,0.6156,2,0.2,5
2017-05-23,18.32,-46.716,5,0.8,5
2017-05-23,48.816,-11.5938,3,0.2,5
2017-05-23,1.188,-1.9602,1,0.8,5
2017-05-23,1.824,0.6156,2,0.2,5
2017-05-23,18.32,-46.716,5,0.8,5
2017-05-23,48.816,-11.5938,3,0.2,5
2017-05-23,1.188,-1.9602,1,0.8,5
2014-12-02,119.8,29.95,5,0.2,12
2014-10-03,61.568,4.6176,2,0.2,10
2014-10-03,6.192,0.4644,3,0.2,10
2014-10-03,61.568,4.6176,2,0.2,10
2014-10-03,6.192,0.4644,3,0.2,10
2016-07-29,2.214,-1.476,3,0.7,7
2017-11-02,5.32,2.6068,2,0.0,11
2017-11-02,975.92,292.776,4,0.0,11
2017-11-02,2249.91,517.4793,9,0.0,11
2017-11-02,59.92,16.7776,4,0.0,11
2017-11-02,5.32,2.6068,2,0.0,11
2017-11-02,975.92,292.776,4,0.0,11
2017-11-02,2249.91,517.4793,9,0.0,11
2017-11-02,59.92,16.7776,4,0.0,11
2017-11-02,5.32,2.6068,2,0.0,11
2017-11-02,975.92,292.776,4,0.0,11
2017-11-02,2249.91,517.4793,9,0.0,11
2017-11-02,59.92,16.7776,4,0.0,11
2017-11-02,5.32,2.6068,2,0.0,11
2017-11-02,975.92,292.776,4,0.0,11
2017-11-02,2249.91,517.4793,9,0.0,11
2017-11-02,59.92,16.7776,4,0.0,11
2017-03-08,171.2,64.2,5,0.2,3
2017-03-08,3.36,0.8736,2,0.0,3
2017-03-08,171.2,64.2,5,0.2,3
2017-03-08,3.36,0.8736,2,0.0,3
2014-12-16,114.2,52.532,5,0.0,12
2016-11-28,182.67,52.9743,3,0.0,11
2016-11-28,101.7,6.102,6,0.0,11
2016-11-28,1126.02,56.301,3,0.0,11
2016-11-28,1263.3,315.825,6,0.0,11
2016-11-28,182.67,52.9743,3,0.0,11
2016-11-28,101.7,6.102,6,0.0,11
2016-11-28,1126.02,56.301,3,0.0,11
2016-11-28,1263.3,315.825,6,0.0,11
2016-11-28,182.67,52.9743,3,0.0,11
2016-11-28,101.7,6.102,6,0.0,11
2016-11-28,1126.02,56.301,3,0.0,11
2016-11-28,1263.3,315.825,6,0.0,11
2016-11-28,182.67,52.9743,3,0.0,11
2016-11-28,101.7,6.102,6,0.0,11
2016-11-28,1126.02,56.301,3,0.0,11
2016-11-28,1263.3,315.825,6,0.0,11
2016-12-23,8.82,2.5578,3,0.0,12
2016-12-23,37.94,18.2112,2,0.0,12
2016-12-23,4.2,1.176,2,0.0,12
2016-12-23,227.28,2.2728,2,0.0,12
2016-12-23,47.9,22.992,1,0.0,12
2016-12-23,61.96,30.3604,2,0.0,12
2016-12-23,1117.92,55.896,4,0.0,12
2016-12-23,8.82,2.5578,3,0.0,12
2016-12-23,37.94,18.2112,2,0.0,12
2016-12-23,4.2,1.176,2,0.0,12
2016-12-23,227.28,2.2728,2,0.0,12
2016-12-23,47.9,22.992,1,0.0,12
2016-12-23,61.96,30.3604,2,0.0,12
2016-12-23,1117.92,55.896,4,0.0,12
2016-12-23,8.82,2.5578,3,0.0,12
2016-12-23,37.94,18.2112,2,0.0,12
2016-12-23,4.2,1.176,2,0.0,12
2016-12-23,227.28,2.2728,2,0.0,12
2016-12-23,47.9,22.992,1,0.0,12
2016-12-23,61.96,30.3604,2,0.0,12
2016-12-23,1117.92,55.896,4,0.0,12
2016-12-23,8.82,2.5578,3,0.0,12
2016-12-23,37.94,18.2112,2,0.0,12
2016-12-23,4.2,1.176,2,0.0,12
2016-12-23,227.28,2.2728,2,0.0,12
2016-12-23,47.9,22.992,1,0.0,12
2016-12-23,61.96,30.3604,2,0.0,12
2016-12-23,1117.92,55.896,4,0.0,12
2016-12-23,8.82,2.5578,3,0.0,12
2016-12-23,37.94,18.2112,2,0.0,12
2016-12-23,4.2,1.176,2,0.0,12
2016-12-23,227.28,2.2728,2,0.0,12
2016-12-23,47.9,22.992,1,0.0,12
2016-12-23,61.96,30.3604,2,0.0,12
2016-12-23,1117.92,55.896,4,0.0,12
2016-12-23,8.82,2.5578,3,0.0,12
2016-12-23,37.94,18.2112,2,0.0,12
2016-12-23,4.2,1.176,2,0.0,12
2016-12-23,227.28,2.2728,2,0.0,12
2016-12-23,47.9,22.992,1,0.0,12
2016-12-23,61.96,30.3604,2,0.0,12
2016-12-23,1117.92,55.896,4,0.0,12
2016-12-23,8.82,2.5578,3,0.0,12
2016-12-23,37.94,18.2112,2,0.0,12
2016-12-23,4.2,1.176,2,0.0,12
2016-12-23,227.28,2.2728,2,0.0,12
2016-12-23,47.9,22.992,1,0.0,12
2016-12-23,61.96,30.3604,2,0.0,12
2016-12-23,1117.92,55.896,4,0.0,12
2014-10-15,183.372,-7.8588,2,0.3,10
2014-10-15,7.968,2.8884,2,0.2,10
2014-10-15,183.372,-7.8588,2,0.3,10
2014-10-15,7.968,2.8884,2,0.2,10
2016-08-22,26.352,-18.4464,8,0.7,8
2017-12-17,481.32,125.1432,4,0.0,12
2017-12-17,13.98,3.6348,1,0.0,12
2017-12-17,481.32,125.1432,4,0.0,12
2017-12-17,13.98,3.6348,1,0.0,12
2017-03-07,25.92,9.072,6,0.2,3
2017-03-07,91.59,42.1314,3,0.0,3
2017-03-07,25.92,9.072,6,0.2,3
2017-03-07,91.59,42.1314,3,0.0,3
2014-12-01,674.058,-19.2588,3,0.3,12
2014-10-14,22.92,11.0016,4,0.0,10
2014-10-14,269.9,16.194,5,0.0,10
2014-10-14,22.92,11.0016,4,0.0,10
2014-10-14,269.9,16.194,5,0.0,10
2014-11-18,11.808,-8.6592,8,0.7,11
2014-11-18,9.588,-2.0774,2,0.4,11
2014-11-18,11.808,-8.6592,8,0.7,11
2014-11-18,9.588,-2.0774,2,0.4,11
2017-01-14,18.336,6.6468,3,0.2,1
2017-01-14,36.288,12.7008,7,0.2,1
2017-01-14,111.984,6.999,2,0.2,1
2017-01-14,5.97,-4.577,5,0.7,1
2017-01-14,2.508,-1.8392,2,0.7,1
2017-01-14,18.336,6.6468,3,0.2,1
2017-01-14,36.288,12.7008,7,0.2,1
2017-01-14,111.984,6.999,2,0.2,1
2017-01-14,5.97,-4.577,5,0.7,1
2017-01-14,2.508,-1.8392,2,0.7,1
2017-01-14,18.336,6.6468,3,0.2,1
2017-01-14,36.288,12.7008,7,0.2,1
2017-01-14,111.984,6.999,2,0.2,1
2017-01-14,5.97,-4.577,5,0.7,1
2017-01-14,2.508,-1.8392,2,0.7,1
2017-01-14,18.336,6.6468,3,0.2,1
2017-01-14,36.288,12.7008,7,0.2,1
2017-01-14,111.984,6.999,2,0.2,1
2017-01-14,5.97,-4.577,5,0.7,1
2017-01-14,2.508,-1.8392,2,0.7,1
2017-01-14,18.336,6.6468,3,0.2,1
2017-01-14,36.288,12.7008,7,0.2,1
2017-01-14,111.984,6.999,2,0.2,1
2017-01-14,5.97,-4.577,5,0.7,1
2017-01-14,2.508,-1.8392,2,0.7,1
2015-09-24,35.96,10.4284,2,0.0,9
2015-09-24,14.952,5.4201,3,0.2,9
2015-09-24,35.96,10.4284,2,0.0,9
2015-09-24,14.952,5.4201,3,0.2,9
2017-10-09,67.144,5.8751,7,0.2,10
2017-10-09,254.058,-32.6646,3,0.3,10
2017-10-09,67.144,5.8751,7,0.2,10
2017-10-09,254.058,-32.6646,3,0.3,10
2016-01-02,173.94,38.2668,3,0.0,1
2016-01-02,231.98,67.2742,2,0.0,1
2016-01-02,173.94,38.2668,3,0.0,1
2016-01-02,231.98,67.2742,2,0.0,1
2017-08-19,2.296,-3.9032,2,0.8,8
2017-12-25,96.08,46.1184,2,0.0,12
2017-12-25,3.62,1.1946,2,0.0,12
2017-12-25,629.1,301.968,6,0.0,12
2017-12-25,90.48,23.5248,2,0.0,12
2017-12-25,96.08,46.1184,2,0.0,12
2017-12-25,3.62,1.1946,2,0.0,12
2017-12-25,629.1,301.968,6,0.0,12
2017-12-25,90.48,23.5248,2,0.0,12
2017-12-25,96.08,46.1184,2,0.0,12
2017-12-25,3.62,1.1946,2,0.0,12
2017-12-25,629.1,301.968,6,0.0,12
2017-12-25,90.48,23.5248,2,0.0,12
2017-12-25,96.08,46.1184,2,0.0,12
2017-12-25,3.62,1.1946,2,0.0,12
2017-12-25,629.1,301.968,6,0.0,12
2017-12-25,90.48,23.5248,2,0.0,12
2017-09-10,14.88,3.72,2,0.0,9
2017-10-19,91.275,-67.5435,1,0.5,10
2017-12-01,19.44,9.3312,3,0.0,12
2017-12-01,897.15,251.202,3,0.0,12
2017-12-01,19.44,9.3312,3,0.0,12
2017-12-01,897.15,251.202,3,0.0,12
2014-09-02,57.75,16.17,5,0.0,9
2014-09-02,14.94,7.0218,3,0.0,9
2014-09-02,57.75,16.17,5,0.0,9
2014-09-02,14.94,7.0218,3,0.0,9
2017-03-25,23.1,6.93,2,0.0,3
2015-09-28,12.536,4.2309,1,0.2,9
2015-09-28,1.08,-0.792,2,0.7,9
2015-09-28,4.512,0.846,3,0.2,9
2015-09-28,12.536,4.2309,1,0.2,9
2015-09-28,1.08,-0.792,2,0.7,9
2015-09-28,4.512,0.846,3,0.2,9
2015-09-28,12.536,4.2309,1,0.2,9
2015-09-28,1.08,-0.792,2,0.7,9
2015-09-28,4.512,0.846,3,0.2,9
2015-03-15,16.776,1.6776,3,0.2,3
2017-01-06,33.74,15.5204,7,0.0,1
2014-01-13,1325.85,238.653,5,0.0,1
2014-01-13,333.999,3.9294,3,0.15,1
2014-01-13,19.9,6.567,5,0.0,1
2014-01-13,1325.85,238.653,5,0.0,1
2014-01-13,333.999,3.9294,3,0.15,1
2014-01-13,19.9,6.567,5,0.0,1
2014-01-13,1325.85,238.653,5,0.0,1
2014-01-13,333.999,3.9294,3,0.15,1
2014-01-13,19.9,6.567,5,0.0,1
2015-02-06,1268.82,266.4522,9,0.0,2
2015-02-06,283.92,82.3368,4,0.0,2
2015-02-06,5.68,1.7608,2,0.0,2
2015-02-06,1268.82,266.4522,9,0.0,2
2015-02-06,283.92,82.3368,4,0.0,2
2015-02-06,5.68,1.7608,2,0.0,2
2015-02-06,1268.82,266.4522,9,0.0,2
2015-02-06,283.92,82.3368,4,0.0,2
2015-02-06,5.68,1.7608,2,0.0,2
2017-12-21,375.34,18.767,1,0.0,12
2016-09-05,96.08,46.1184,2,0.0,9
2016-09-05,11.68,3.942,2,0.2,9
2016-09-05,4.36,1.7876,2,0.0,9
2016-09-05,96.08,46.1184,2,0.0,9
2016-09-05,11.68,3.942,2,0.2,9
2016-09-05,4.36,1.7876,2,0.0,9
2016-09-05,96.08,46.1184,2,0.0,9
2016-09-05,11.68,3.942,2,0.2,9
2016-09-05,4.36,1.7876,2,0.0,9
2014-10-04,29.24,13.7428,4,0.0,10
2017-11-27,117.488,41.1208,7,0.2,11
2017-11-27,18.84,6.0288,3,0.0,11
2017-11-27,117.488,41.1208,7,0.2,11
2017-11-27,18.84,6.0288,3,0.0,11
2016-10-28,12.42,5.2164,3,0.0,10
2015-06-09,12.96,6.2208,2,0.0,6
2017-12-08,69.48,20.844,1,0.0,12
2015-03-16,85.9,2.577,2,0.0,3
2014-06-09,18.06,4.6956,7,0.0,6
2014-06-09,79.14,36.4044,3,0.0,6
2014-06-09,37.4,14.212,2,0.0,6
2014-06-09,18.06,4.6956,7,0.0,6
2014-06-09,79.14,36.4044,3,0.0,6
2014-06-09,37.4,14.212,2,0.0,6
2014-06-09,18.06,4.6956,7,0.0,6
2014-06-09,79.14,36.4044,3,0.0,6
2014-06-09,37.4,14.212,2,0.0,6
2015-03-20,2.512,-4.396,2,0.8,3
2015-03-20,18.864,6.1308,9,0.2,3
2015-03-20,2.512,-4.396,2,0.8,3
2015-03-20,18.864,6.1308,9,0.2,3
2016-11-18,61.192,6.1192,1,0.2,11
2016-11-18,67.84,18.3168,1,0.0,11
2016-11-18,61.192,6.1192,1,0.2,11
2016-11-18,67.84,18.3168,1,0.0,11
2014-03-07,48.712,5.4801,1,0.2,3
2014-03-07,17.94,4.6644,3,0.0,3
2014-03-07,242.94,4.8588,3,0.0,3
2014-03-07,48.712,5.4801,1,0.2,3
2014-03-07,17.94,4.6644,3,0.0,3
2014-03-07,242.94,4.8588,3,0.0,3
2014-03-07,48.712,5.4801,1,0.2,3
2014-03-07,17.94,4.6644,3,0.0,3
2014-03-07,242.94,4.8588,3,0.0,3
2016-05-15,7.764,-5.176,4,0.7,5
2015-05-25,467.04,58.38,4,0.2,5
2015-08-02,128.85,3.8655,3,0.0,8
2015-08-02,8.4,4.116,2,0.0,8
2015-08-02,199.98,83.9916,2,0.0,8
2015-08-02,110.98,15.5372,1,0.0,8
2015-08-02,128.85,3.8655,3,0.0,8
2015-08-02,8.4,4.116,2,0.0,8
2015-08-02,199.98,83.9916,2,0.0,8
2015-08-02,110.98,15.5372,1,0.0,8
2015-08-02,128.85,3.8655,3,0.0,8
2015-08-02,8.4,4.116,2,0.0,8
2015-08-02,199.98,83.9916,2,0.0,8
2015-08-02,110.98,15.5372,1,0.0,8
2015-08-02,128.85,3.8655,3,0.0,8
2015-08-02,8.4,4.116,2,0.0,8
2015-08-02,199.98,83.9916,2,0.0,8
2015-08-02,110.98,15.5372,1,0.0,8
2016-11-06,207.984,-28.5978,2,0.2,11
2016-11-06,36.112,12.6392,2,0.2,11
2016-11-06,35.568,5.7798,2,0.2,11
2016-11-06,88.768,31.0688,2,0.2,11
2016-11-06,207.984,-28.5978,2,0.2,11
2016-11-06,36.112,12.6392,2,0.2,11
2016-11-06,35.568,5.7798,2,0.2,11
2016-11-06,88.768,31.0688,2,0.2,11
2016-11-06,207.984,-28.5978,2,0.2,11
2016-11-06,36.112,12.6392,2,0.2,11
2016-11-06,35.568,5.7798,2,0.2,11
2016-11-06,88.768,31.0688,2,0.2,11
2016-11-06,207.984,-28.5978,2,0.2,11
2016-11-06,36.112,12.6392,2,0.2,11
2016-11-06,35.568,5.7798,2,0.2,11
2016-11-06,88.768,31.0688,2,0.2,11
2016-11-07,12.9,6.321,2,0.0,11
2015-09-18,717.12,152.388,9,0.2,9
2015-12-07,21.36,7.209,5,0.2,12
2015-12-07,6.688,2.3408,2,0.2,12
2015-12-07,773.94,224.4426,6,0.0,12
2015-12-07,21.36,7.209,5,0.2,12
2015-12-07,6.688,2.3408,2,0.2,12
2015-12-07,773.94,224.4426,6,0.0,12
2015-12-07,21.36,7.209,5,0.2,12
2015-12-07,6.688,2.3408,2,0.2,12
2015-12-07,773.94,224.4426,6,0.0,12
2016-12-09,20.568,1.5426,3,0.2,12
2016-12-09,4.356,-11.7612,2,0.8,12
2016-12-09,19.04,-1.428,4,0.2,12
2016-12-09,20.568,1.5426,3,0.2,12
2016-12-09,4.356,-11.7612,2,0.8,12
2016-12-09,19.04,-1.428,4,0.2,12
2016-12-09,20.568,1.5426,3,0.2,12
2016-12-09,4.356,-11.7612,2,0.8,12
2016-12-09,19.04,-1.428,4,0.2,12
2014-11-16,5.22,2.4012,2,0.0,11
2016-11-06,84.84,22.9068,3,0.0,11
2015-09-06,7.24,1.1765,5,0.2,9
2014-09-03,14.4,7.056,5,0.0,9
2016-04-24,15.552,5.4432,3,0.2,4
2016-04-24,1325.76,149.148,6,0.2,4
2016-04-24,3.108,-2.1756,2,0.7,4
2016-04-24,15.552,5.4432,3,0.2,4
2016-04-24,1325.76,149.148,6,0.2,4
2016-04-24,3.108,-2.1756,2,0.7,4
2016-04-24,15.552,5.4432,3,0.2,4
2016-04-24,1325.76,149.148,6,0.2,4
2016-04-24,3.108,-2.1756,2,0.7,4
2017-08-31,6.672,2.1684,3,0.2,8
2017-08-31,689.408,77.5584,4,0.2,8
2017-08-31,6.672,2.1684,3,0.2,8
2017-08-31,689.408,77.5584,4,0.2,8
2017-12-07,1889.99,-2929.4845,5,0.8,12
2015-12-18,55.936,18.8784,8,0.2,12
2015-12-18,18.432,5.9904,8,0.2,12
2015-12-18,20.32,3.556,5,0.2,12
2015-12-18,55.936,18.8784,8,0.2,12
2015-12-18,18.432,5.9904,8,0.2,12
2015-12-18,20.32,3.556,5,0.2,12
2015-12-18,55.936,18.8784,8,0.2,12
2015-12-18,18.432,5.9904,8,0.2,12
2015-12-18,20.32,3.556,5,0.2,12
2014-11-04,52.064,18.8732,4,0.2,11
2017-03-10,48.784,3.6588,1,0.2,3
2017-03-10,13.092,-10.0372,4,0.7,3
2017-03-10,48.784,3.6588,1,0.2,3
2017-03-10,13.092,-10.0372,4,0.7,3
2016-01-31,109.592,8.2194,1,0.2,1
2016-01-31,56.7,27.783,5,0.0,1
2016-01-31,109.592,8.2194,1,0.2,1
2016-01-31,56.7,27.783,5,0.0,1
2017-05-07,79.99,28.7964,1,0.0,5
2016-05-24,69.5,20.155,5,0.0,5
2016-05-24,191.6,91.968,4,0.0,5
2016-05-24,69.5,20.155,5,0.0,5
2016-05-24,191.6,91.968,4,0.0,5
2016-10-07,10.56,5.0688,2,0.0,10
2014-04-30,47.79,16.2486,3,0.0,4
2015-11-10,714.3,207.147,5,0.0,11
2015-11-09,2321.9,1114.512,2,0.0,11
2015-11-09,17.94,3.0498,3,0.0,11
2015-11-09,2321.9,1114.512,2,0.0,11
2015-11-09,17.94,3.0498,3,0.0,11
2015-09-07,9.522,-6.9828,1,0.7,9
2015-09-07,791.964,-131.994,6,0.4,9
2015-09-07,4.923,-3.9384,3,0.7,9
2015-09-07,9.522,-6.9828,1,0.7,9
2015-09-07,791.964,-131.994,6,0.4,9
2015-09-07,4.923,-3.9384,3,0.7,9
2015-09-07,9.522,-6.9828,1,0.7,9
2015-09-07,791.964,-131.994,6,0.4,9
2015-09-07,4.923,-3.9384,3,0.7,9
2017-05-11,209.979,-356.9643,7,0.7,5
2017-07-21,33.93,-22.62,3,0.7,7
2017-07-21,222.32,25.011,7,0.2,7
2017-07-21,210.564,-52.641,6,0.4,7
2017-07-21,33.93,-22.62,3,0.7,7
2017-07-21,222.32,25.011,7,0.2,7
2017-07-21,210.564,-52.641,6,0.4,7
2017-07-21,33.93,-22.62,3,0.7,7
2017-07-21,222.32,25.011,7,0.2,7
2017-07-21,210.564,-52.641,6,0.4,7
2014-11-24,35.168,9.6712,7,0.2,11
2014-11-24,1502.376,-250.396,4,0.4,11
2014-11-24,35.168,9.6712,7,0.2,11
2014-11-24,1502.376,-250.396,4,0.4,11
2014-11-15,10.11,3.2352,3,0.0,11
2014-11-15,772.47,146.7693,3,0.0,11
2014-11-15,20.46,5.3196,2,0.0,11
2014-11-15,10.11,3.2352,3,0.0,11
2014-11-15,772.47,146.7693,3,0.0,11
2014-11-15,20.46,5.3196,2,0.0,11
2014-11-15,10.11,3.2352,3,0.0,11
2014-11-15,772.47,146.7693,3,0.0,11
2014-11-15,20.46,5.3196,2,0.0,11
2017-03-23,347.58,17.379,3,0.0,3
2016-12-18,72.64,21.792,2,0.0,12
2016-12-18,772.47,146.7693,3,0.0,12
2016-12-18,39.92,11.1776,4,0.0,12
2016-12-18,72.64,21.792,2,0.0,12
2016-12-18,772.47,146.7693,3,0.0,12
2016-12-18,39.92,11.1776,4,0.0,12
2016-12-18,72.64,21.792,2,0.0,12
2016-12-18,772.47,146.7693,3,0.0,12
2016-12-18,39.92,11.1776,4,0.0,12
2017-07-29,33.48,16.4052,2,0.0,7
2017-07-29,461.97,133.9713,3,0.0,7
2017-07-29,137.62,60.5528,2,0.0,7
2017-07-29,302.67,72.6408,3,0.0,7
2017-07-29,33.48,16.4052,2,0.0,7
2017-07-29,461.97,133.9713,3,0.0,7
2017-07-29,137.62,60.5528,2,0.0,7
2017-07-29,302.67,72.6408,3,0.0,7
2017-07-29,33.48,16.4052,2,0.0,7
2017-07-29,461.97,133.9713,3,0.0,7
2017-07-29,137.62,60.5528,2,0.0,7
2017-07-29,302.67,72.6408,3,0.0,7
2017-07-29,33.48,16.4052,2,0.0,7
2017-07-29,461.97,133.9713,3,0.0,7
2017-07-29,137.62,60.5528,2,0.0,7
2017-07-29,302.67,72.6408,3,0.0,7
2014-09-02,239.976,53.9946,3,0.2,9
2017-01-29,8.34,2.1684,3,0.0,1
2017-01-29,8.57,2.2282,1,0.0,1
2017-01-29,119.616,40.3704,8,0.2,1
2017-01-29,8.34,2.1684,3,0.0,1
2017-01-29,8.57,2.2282,1,0.0,1
2017-01-29,119.616,40.3704,8,0.2,1
2017-01-29,8.34,2.1684,3,0.0,1
2017-01-29,8.57,2.2282,1,0.0,1
2017-01-29,119.616,40.3704,8,0.2,1
2016-12-26,212.94,25.5528,3,0.0,12
2016-12-26,26.49,7.4172,1,0.0,12
2016-12-26,212.94,25.5528,3,0.0,12
2016-12-26,26.49,7.4172,1,0.0,12
2015-08-09,687.4,48.118,5,0.0,8
2014-04-06,653.55,111.1035,3,0.0,4
2014-04-06,33.9,2.034,2,0.0,4
2014-04-06,653.55,111.1035,3,0.0,4
2014-04-06,33.9,2.034,2,0.0,4
2017-11-17,239.96,83.986,5,0.2,11
2015-07-11,199.836,-37.1124,4,0.3,7
2015-07-11,716.0,193.32,2,0.0,7
2015-07-11,221.06,103.8982,7,0.0,7
2015-07-11,199.836,-37.1124,4,0.3,7
2015-07-11,716.0,193.32,2,0.0,7
2015-07-11,221.06,103.8982,7,0.0,7
2015-07-11,199.836,-37.1124,4,0.3,7
2015-07-11,716.0,193.32,2,0.0,7
2015-07-11,221.06,103.8982,7,0.0,7
2016-11-10,67.71,32.5008,3,0.0,11
2016-11-10,129.92,38.976,4,0.0,11
2016-11-10,467.46,191.6586,9,0.0,11
2016-11-10,61.4,28.858,5,0.0,11
2016-11-10,720.76,187.3976,4,0.0,11
2016-11-10,5.184,1.8144,3,0.2,11
2016-11-10,14.7,3.969,5,0.0,11
2016-11-10,67.71,32.5008,3,0.0,11
2016-11-10,129.92,38.976,4,0.0,11
2016-11-10,467.46,191.6586,9,0.0,11
2016-11-10,61.4,28.858,5,0.0,11
2016-11-10,720.76,187.3976,4,0.0,11
2016-11-10,5.184,1.8144,3,0.2,11
2016-11-10,14.7,3.969,5,0.0,11
2016-11-10,67.71,32.5008,3,0.0,11
2016-11-10,129.92,38.976,4,0.0,11
2016-11-10,467.46,191.6586,9,0.0,11
2016-11-10,61.4,28.858,5,0.0,11
2016-11-10,720.76,187.3976,4,0.0,11
2016-11-10,5.184,1.8144,3,0.2,11
2016-11-10,14.7,3.969,5,0.0,11
2016-11-10,67.71,32.5008,3,0.0,11
2016-11-10,129.92,38.976,4,0.0,11
2016-11-10,467.46,191.6586,9,0.0,11
2016-11-10,61.4,28.858,5,0.0,11
2016-11-10,720.76,187.3976,4,0.0,11
2016-11-10,5.184,1.8144,3,0.2,11
2016-11-10,14.7,3.969,5,0.0,11
2016-11-10,67.71,32.5008,3,0.0,11
2016-11-10,129.92,38.976,4,0.0,11
2016-11-10,467.46,191.6586,9,0.0,11
2016-11-10,61.4,28.858,5,0.0,11
2016-11-10,720.76,187.3976,4,0.0,11
2016-11-10,5.184,1.8144,3,0.2,11
2016-11-10,14.7,3.969,5,0.0,11
2016-11-10,67.71,32.5008,3,0.0,11
2016-11-10,129.92,38.976,4,0.0,11
2016-11-10,467.46,191.6586,9,0.0,11
2016-11-10,61.4,28.858,5,0.0,11
2016-11-10,720.76,187.3976,4,0.0,11
2016-11-10,5.184,1.8144,3,0.2,11
2016-11-10,14.7,3.969,5,0.0,11
2016-11-10,67.71,32.5008,3,0.0,11
2016-11-10,129.92,38.976,4,0.0,11
2016-11-10,467.46,191.6586,9,0.0,11
